osm_id,from_id,to_id,distance_m,fclass,oneway,maxspeed
1144046230,622871,16323,112.83,trunk,0,80
1144046232,622869,622871,245.8,trunk,0,80
1144046241,214795,284223,1270.19,trunk,0,80
1144048742,16212,713422,701.85,trunk,0,80
1144048743,125357,15458,4.47,trunk,0,80
1144048744,8426,125317,56.85,secondary,0,40
1144048757,713418,15284,698.39,trunk,0,80
1144154617,219215,273616,2.2,trunk,0,80
1144154618,714654,143581,10.67,trunk,0,80
1144154622,404367,404366,11.26,trunk,0,80
1144255933,715086,214795,367.95,trunk,0,80
1144259680,715089,299335,4449.88,trunk,0,80
1144259681,125348,219214,4.1,trunk,0,80
1144259683,381043,91197,21.37,trunk,0,80
1144319854,715095,215085,379.82,trunk,0,80
1144323705,15177,715100,161.24,residential,0,40
1144323706,15053,15177,219.96,residential,0,40
1144547153,538579,713410,229.79,trunk,0,80
1144547155,143539,713435,89.09,trunk,0,80
1144573734,340178,20620,6601.93,unclassified,0,50
1144695786,513590,715928,51.31,trunk,0,80
1144901602,622868,714253,23.32,trunk,0,80
1144901604,16323,622868,103.33,trunk,0,80
1144933815,143941,715942,61.34,residential,0,15
1144933816,715942,715943,105.53,residential,0,15
1144933817,715944,715942,65.75,residential,0,15
1144933818,143407,143834,271.23,residential,0,15
1144933819,363156,143407,147.14,residential,0,15
1144933820,143408,713705,45.03,tertiary,0,15
1144933821,143467,713711,294.73,residential,0,15
1144945792,284223,17146,32.62,trunk,0,80
1144945793,715928,17101,312.74,trunk,0,80
1144966835,143724,143458,48.5,tertiary,0,15
1144966836,143458,144018,102.34,tertiary,0,15
1144966838,627963,143448,13.33,residential,0,15
1144966855,232588,500958,296.26,trunk,0,80
1144967634,404376,712210,305.92,trunk,0,80
1144967650,143661,143448,123.85,residential,0,15
1144982437,358403,314841,38.73,residential,0,15
1144982438,143442,143522,58.54,tertiary,0,15
1144982439,143451,143442,445.75,tertiary,0,15
1144982440,143632,314841,287.48,trunk,0,80
1144982448,144113,716006,130.64,residential,0,15
1144982449,144113,143697,112.58,residential,0,15
1144982450,143697,716007,193.32,residential,0,15
1144982451,143696,144039,68.95,residential,0,15
1144982452,716008,143696,196.45,residential,0,15
1144982456,143894,716011,161.32,residential,0,15
1144999253,16520,622869,178.99,trunk,0,80
1144999254,537969,16520,232.81,trunk,0,80
1145002427,408798,627600,77.12,trunk,0,80
1145017958,255761,17046,96.83,trunk,0,80
1145435030,16373,214138,1047.0,trunk,0,80
1145598748,716146,339721,3520.68,trunk,0,80
1145598749,372313,716146,17.42,trunk,0,80
1145645117,257109,716164,163.48,trunk,0,80
1145699279,84210,716263,6342.01,trunk,0,60
1145720088,215203,404372,357.52,trunk,0,80
1145720089,110939,215281,78.55,trunk,0,80
1145847068,215085,715086,180.25,trunk,0,80
1145847079,143469,716277,397.19,residential,0,15
1145847080,143913,716278,126.12,residential,0,15
1145847081,715942,143913,130.18,residential,0,15
1145847082,144053,143407,173.05,residential,0,15
1145847083,144053,549349,261.09,residential,0,15
1145847084,144081,143461,47.08,residential,0,15
1145847085,716279,144081,301.96,residential,0,15
1145847086,143455,716280,223.25,residential,0,15
1145847087,716281,143454,779.27,residential,0,15
1145847088,143846,713427,65.96,residential,0,15
1145847089,143846,143795,122.83,tertiary,0,15
1145847090,143683,144117,819.29,tertiary,0,15
1145847091,143683,716282,313.77,tertiary,0,15
1145847092,215019,143683,396.94,tertiary,0,15
1146043056,161436,31761,117.76,trunk,0,80
1146043057,252807,420567,383.11,trunk,0,80
1146107326,402276,402271,81.35,trunk_link,0,80
1146767492,143677,143853,271.29,tertiary,0,15
1146767494,143770,648450,25.83,residential,0,15
1146767495,219217,29763,10.05,trunk,0,80
1146768390,17101,625192,69.16,trunk,0,80
1146769436,141712,714552,107.34,residential,0,15
1146769437,714558,716592,96.04,residential,0,15
1146773674,219218,144118,9.65,trunk,0,80
1146775574,143876,716603,79.34,residential,0,15
1146775575,143875,187874,65.72,tertiary,0,15
1146775576,187872,143875,131.06,tertiary,0,15
1146775587,17168,215502,68.85,tertiary,0,15
1146776101,714552,714558,13.54,residential,0,15
1146778684,17046,17048,81.51,trunk,0,80
1146784903,622425,215375,143.15,trunk,0,80
1146785314,198987,199006,103.95,trunk,0,80
1146785316,713419,15413,672.64,trunk,0,80
1146789616,314842,143656,161.81,trunk,0,80
1146799097,716609,29683,56.29,unclassified,0,50
1146799099,716610,716611,57.52,unclassified,0,50
1146810851,716612,70957,250.73,unclassified,0,20
1146810852,716613,716612,206.07,unclassified,0,50
1146847401,288585,716662,563.78,tertiary,0,60
1146847402,716662,188733,86.77,tertiary,0,60
1146856921,716674,716675,1113.52,trunk,0,80
1146856922,252547,716674,255.06,trunk,0,80
1146865639,716675,18665,56.11,trunk,0,80
1146865640,123552,18664,86.75,trunk,0,80
1147074596,716828,716829,1312.86,unclassified,0,50
1147074597,716830,716831,563.72,unclassified,0,50
1147255302,716985,716986,73.19,residential,0,30
1147458126,717422,717423,2788.23,unclassified,0,50
1147458127,717424,717425,1950.49,unclassified,0,50
1147532610,333346,717474,859.73,unclassified,0,50
1147801081,718503,718504,19.08,trunk_link,0,80
1147808746,414026,190167,304.28,trunk,0,80
1147808747,719027,190168,1352.28,trunk,0,80
1147823501,719140,479564,389.7,trunk,0,80
1147823502,719141,719140,144.48,trunk,0,80
1147823508,173546,719151,544.77,trunk,0,60
1147823662,719406,490028,84.98,trunk,0,80
1148297944,283455,283456,339.55,trunk,0,80
1148297946,219694,126923,380.92,trunk,0,80
1148297947,283456,219694,1496.73,trunk,0,80
1148297993,719898,719905,7173.2,primary,0,60
1148320595,719912,719913,1592.69,residential,0,60
1148320596,719905,719914,333.29,primary,0,60
1148320597,719914,630755,30.39,primary,0,60
1148320603,630756,719923,194.34,primary,0,60
1148320638,719976,719970,2186.47,primary,0,80
1148320639,300613,719977,471.85,primary,0,80
1148320640,719977,719976,49.95,primary,0,80
1148320644,719984,719985,4636.63,primary,0,80
1148320645,719985,300612,44.17,primary,0,80
1148320648,719988,719989,1417.62,primary,0,80
1148320649,719989,719984,63.09,primary,0,80
1148320653,719995,719996,889.59,primary,0,80
1148320654,719996,719988,9.21,primary,0,80
1148320656,719998,719995,104.36,primary,0,80
1148320657,719995,719999,97.79,primary,0,80
1148320664,720008,720009,165.75,primary,0,80
1148320665,720010,720011,457.58,primary,0,80
1148320666,720009,720010,60.9,primary,0,80
1148320668,720005,720013,63.18,primary,0,80
1148320669,720014,720015,24.28,primary,0,80
1148320671,720018,720008,5673.08,primary,0,80
1148320673,720020,720018,764.19,primary,0,80
1148320674,720021,720020,27.03,primary,0,80
1148320680,720027,720028,7245.47,primary,0,80
1148320681,720028,720026,96.17,primary,0,80
1148320683,298151,720031,2694.18,primary,0,80
1148320684,720031,720027,31.29,primary,0,80
1148320693,720043,720044,313.93,primary,0,80
1148403857,6042,85633,111.39,primary,0,30
1148403858,95169,6042,85.16,primary,0,30
1148585608,720374,550552,298.95,unclassified,0,50
1148585609,550552,720375,325.78,unclassified,0,50
1149059309,170585,720701,5205.88,tertiary,0,60
1149548049,720982,381065,7631.38,tertiary,0,60
1149548050,378287,720982,38.02,tertiary,0,60
1149974366,721705,721706,2070.67,unclassified,0,50
1149974367,289390,721707,3176.92,unclassified,0,50
1150036050,721784,721785,2036.08,unclassified,0,50
1150043997,721889,721890,5472.85,unclassified,0,50
1150044001,721895,721896,3516.04,unclassified,0,50
1150044003,721899,721900,1335.02,unclassified,0,50
1150044013,721914,721915,4373.61,unclassified,0,50
1150044015,721918,289330,1390.67,unclassified,0,50
1150044016,289330,721919,1922.33,unclassified,0,50
1150044017,289330,721888,797.82,unclassified,0,50
1150082368,721915,721894,1337.36,unclassified,0,50
1150082369,721915,721922,477.31,unclassified,0,50
1150082374,721929,357693,3181.09,unclassified,0,50
1150198010,722023,722015,49.62,tertiary,0,60
1150198011,722024,722025,100.57,unclassified,0,50
1150198012,200136,721566,1252.78,unclassified,0,50
1150231372,722026,722036,1852.31,tertiary,0,60
1150231373,722036,70926,70.92,tertiary,0,60
1150275098,722143,722144,56.39,service,0,20
1150581688,3183,384314,50.19,residential,0,30
1150585787,722222,722223,322.74,unclassified,0,50
1150585798,722228,653266,948.72,unclassified,0,50
1150600155,722228,722232,2495.92,unclassified,0,50
1150630248,360977,215425,40.0,trunk,0,80
1150632832,722245,722246,2500.19,unclassified,0,50
1150632836,722253,722254,163.13,unclassified,0,50
1150869571,722331,722332,102.08,unclassified,0,50
1151056502,722445,722446,6947.07,unclassified,0,50
1151274248,634567,722596,643.75,unclassified,0,50
1151384427,722889,722890,949.43,unclassified,0,50
1151527038,388521,722955,146.08,unclassified,0,50
1151527041,388574,388522,198.06,unclassified,0,30
1151682894,552328,351501,21.45,tertiary,0,40
1152369913,674034,674033,5.4,tertiary,0,40
1152410316,723683,723684,3420.56,unclassified,0,50
1152552374,723739,61638,105.82,living_street,0,40
1152572683,122781,122922,93.09,unclassified,0,50
1152606924,543513,723856,14.76,service,0,80
1152622222,543518,483173,71.75,trunk,0,35
1152622230,190045,531882,71.28,secondary,0,35
1152687788,689319,723881,12.62,service,0,15
1152687793,689318,670272,12.97,service,0,15
1152687794,723887,723888,90.08,service,0,15
1152687795,670273,723887,31.84,service,0,15
1152687796,723881,670325,17.34,service,0,15
1152687797,723881,41121,6.38,service,0,15
1152687805,723888,689318,10.19,service,0,15
1152687814,670418,670417,113.27,service,0,15
1153890152,624399,724350,2287.39,trunk,0,80
1153890153,724350,321342,18.21,trunk,0,80
1155344832,174517,725496,50.75,residential,0,30
1155365843,1979,112488,1720.17,trunk,0,50
1155619202,726281,726282,516.84,unclassified,0,50
1155619203,726283,726284,154.61,unclassified,0,50
1155630108,726461,726462,7158.12,unclassified,0,30
1156308050,727869,727870,28.08,secondary,0,80
1156476452,78919,438606,36.79,secondary,0,80
1156492863,438607,245873,10.96,secondary,0,60
1156498341,728181,728182,162.0,unclassified,0,50
1157018778,728760,728761,70.61,residential,0,40
1157095069,729198,15846,73.21,tertiary,0,20
1157100914,403983,729320,3867.31,secondary,0,80
1157100915,729320,305273,31.8,secondary,0,80
1157105753,729324,729325,7198.31,trunk,0,80
1157105754,729322,729323,30.36,trunk,0,80
1157105769,729323,525867,91.25,trunk,0,80
1157105770,729325,729322,20.72,trunk,0,80
1157108776,729356,729357,113.28,residential,0,30
1157283592,374359,730010,22.3,trunk,0,80
1157283598,730010,120109,157.88,trunk,0,80
1157283600,120141,730018,15.46,secondary,0,80
1157579742,730296,88986,64.42,trunk,0,20
1157579743,88986,88989,29.1,trunk,0,20
1157803744,316902,316901,25.06,trunk,0,40
1157959800,730977,313768,952.8,unclassified,0,50
1158267902,731329,731330,39.13,residential,0,20
1158299977,731333,181202,1363.68,tertiary,0,60
1158880426,114822,36026,1128.55,trunk,0,80
1158880427,731885,114822,50.77,trunk,0,80
1158880428,451011,731885,95.29,trunk,0,80
1158880429,731886,451011,57.8,trunk,0,80
1158880430,36026,731887,1228.26,trunk,0,80
1158880432,731887,116958,60.16,trunk,0,80
1158880435,675642,731886,393.78,trunk,0,80
1158880436,731888,675642,42.66,trunk,0,80
1158880437,116918,731888,174.66,trunk,0,80
1158880438,451015,116918,53.25,trunk,0,80
1159768992,732537,732538,141.01,trunk_link,0,80
1159768993,405006,732539,74.57,trunk,0,80
1159768995,732540,267636,225.35,trunk,0,80
1159768996,732541,732542,242.33,trunk,0,80
1159768997,732543,732544,74.11,trunk,0,80
1159787720,367659,732603,1448.61,unclassified,0,50
1160794305,128877,733082,247.1,primary,0,80
1160955923,128000,127931,167.11,unclassified,0,50
1162235945,949,385,120.91,tertiary,0,35
1162249602,220192,733625,7421.9,secondary,0,70
1162249603,733625,358431,6.92,secondary,0,70
1162334540,641671,6085,118.79,secondary,0,20
1162633388,733727,733728,344.23,unclassified,0,50
1163549931,734407,644082,1105.12,secondary,0,60
1163549932,644081,734407,24.81,secondary,0,60
1163754518,734439,734440,9.08,trunk,0,40
1163754519,549930,549928,18.1,trunk,0,80
1163754520,549933,549938,29.72,trunk,0,40
1163754521,549937,549934,25.61,trunk,0,40
1163754522,549936,549931,19.4,trunk,0,80
1163754523,549931,549937,12.81,trunk,0,40
1163754524,549931,734439,37.96,trunk,0,80
1163754525,549938,549930,11.85,trunk,0,40
1163754526,734439,549935,17.58,trunk,0,80
1163754527,549935,734441,2750.19,trunk,0,80
1163754528,549934,734439,12.76,trunk,0,40
1163754529,734440,549933,11.89,trunk,0,40
1163754530,734440,549930,38.47,trunk,0,80
1163754531,549932,734440,18.91,trunk,0,80
1163754532,734442,734443,17.66,trunk,0,80
1163754535,549929,598112,328.16,trunk,0,80
1163754540,321029,734445,25.03,trunk,0,80
1163754544,734445,321031,19.15,trunk,0,80
1163754551,734443,321030,23.92,trunk,0,80
1163754553,321030,734450,38.45,trunk,0,80
1163754555,734450,734447,18.58,trunk,0,80
1163754556,734447,734451,1908.15,trunk,0,80
1164225241,197571,734856,66.55,tertiary,0,60
1164254652,734867,734868,412.75,primary,0,60
1164254653,734850,734869,716.81,primary,0,60
1164254655,571678,519624,106.95,residential,0,60
1164493456,735026,44964,241.28,residential,0,50
1164586039,320885,320883,137.91,trunk,0,80
1164586041,320884,319340,139.68,trunk,0,80
1164593464,734451,549936,49.37,trunk,0,80
1165106340,279002,735406,36.86,secondary,0,35
1165116949,735419,314503,7.16,service,0,20
1165400028,113375,276113,40.67,trunk,0,70
1165427816,7950,60042,6.87,secondary,0,40
1165434337,49057,624529,94.38,residential,0,20
1165441574,267256,267257,61.05,secondary,0,40
1165458735,555520,36689,0.69,secondary,0,10
1165466477,459307,735911,417.96,residential,0,20
1165475823,275873,275871,19.35,secondary,0,20
1165481885,289881,277342,24.0,secondary,0,50
1167237469,310050,135862,949.57,secondary,0,60
1167568836,679299,5889,1337.61,primary,0,60
1167666344,118389,41142,59.64,primary,0,30
1167873373,194070,607706,875.93,unclassified,0,30
1168378683,736553,736554,263.72,trunk,0,20
1168378684,736554,135625,241.41,trunk,0,80
1168378685,424533,736555,240.57,trunk,0,80
1168378686,736555,736556,263.66,trunk,0,20
1168431184,736559,736560,811.22,trunk,0,80
1168431185,736561,736559,23.01,trunk,0,80
1168431200,736583,736584,176.99,unclassified,0,50
1168431215,73753,736608,449.37,unclassified,0,50
1168439758,73898,398413,256.29,secondary,0,30
1168439759,357499,73898,1052.38,secondary,0,30
1169163498,525977,525980,63.43,trunk,0,30
1169163499,525987,526002,71.26,trunk,0,30
1169191968,412960,412964,14.7,trunk,0,50
1169191969,412964,737133,43.82,trunk,0,50
1169191970,85320,412961,63.5,trunk,0,50
1169191971,206845,85320,36.88,trunk,0,50
1169196003,350071,737134,2132.32,trunk,0,80
1169196005,654880,414027,2071.42,trunk,0,80
1169196006,737135,374783,83.39,trunk,0,80
1169196007,737136,654874,140.07,trunk,0,80
1169196008,374783,414025,202.15,trunk,0,80
1169196009,654874,654880,231.64,trunk,0,80
1169196010,737134,737135,86.82,trunk,0,80
1169196011,267322,737136,54.23,trunk,0,80
1169544688,85319,206843,22.72,trunk,0,50
1170377159,7280,519796,122.65,tertiary,0,15
1171497281,737929,424521,242.84,trunk,0,40
1171497284,405869,447711,10.24,trunk,0,80
1171497285,737930,424514,96.22,trunk,0,40
1171497286,737931,737932,99.77,trunk_link,0,40
1171497287,737933,737934,85.13,trunk_link,0,40
1171497288,737935,737936,83.35,trunk_link,0,40
1171497289,737937,737938,98.17,trunk_link,0,40
1172063520,197431,357612,395.8,secondary,0,60
1172325706,249170,249171,162.08,secondary,0,80
1172591808,738107,738108,836.57,trunk,0,80
1172591809,738109,738110,44.35,trunk,0,80
1172591810,738111,738109,74.95,trunk,0,80
1172591811,738110,738112,111.69,trunk,0,80
1172591812,738113,738111,243.06,trunk,0,80
1172591813,738114,738113,142.08,trunk,0,80
1172591814,738115,738114,107.38,trunk,0,80
1172591815,738116,738115,39.43,trunk,0,80
1173527401,738228,100563,292.85,residential,0,15
1173527402,100546,738229,121.08,residential,0,15
1176432812,286255,739005,33.46,secondary,0,80
1176432813,143297,286254,35.55,secondary,0,80
1176432817,74617,286256,197.3,secondary,0,80
1176478383,43024,43028,427.41,secondary,0,60
1176478387,412700,304921,352.39,secondary,0,60
1176478389,677422,144233,64.71,trunk,0,80
1176478390,144234,144290,222.15,trunk,0,80
1176478391,739011,677422,138.59,trunk,0,80
1176478392,412700,739011,239.48,trunk,0,80
1176478393,624789,412700,71.88,trunk,0,80
1176483044,11132,11604,237.13,residential,0,40
1177371121,739155,739156,2555.45,unclassified,0,50
1177658580,319365,279272,28.1,secondary,0,35
1177658581,279272,130711,31.77,secondary,0,35
1177658582,383731,22855,114.0,secondary,0,30
1177658583,22853,73080,170.9,secondary,0,30
1177658584,21432,22756,19.45,secondary,0,30
1178483123,130040,739443,2873.62,unclassified,0,50
1179885195,284275,396347,88.17,trunk,0,80
1179885197,284265,284266,39.58,trunk,0,80
1179885206,739791,284274,807.28,trunk,0,80
1179886262,140184,739792,114.99,trunk,0,80
1179886263,739793,262509,87.26,trunk,0,80
1179886264,739792,739793,2919.2,trunk,0,80
1179886265,262510,396485,125.93,trunk,0,80
1180178674,739824,132898,102.14,trunk,0,80
1180178675,132897,22421,112.39,trunk,0,80
1180790500,739886,243167,82.36,trunk,0,80
1180790501,315086,739886,94.89,trunk,0,80
1180790506,739893,299785,94.14,trunk,0,80
1180790507,494311,739893,2132.8,trunk,0,80
1180794482,69071,69072,1326.01,trunk,0,40
1180861277,137811,739894,352.63,trunk,0,80
1180861278,739894,139380,69.95,trunk,0,80
1180861284,42122,253042,357.01,trunk,0,80
1180896426,739907,739908,3969.46,unclassified,0,50
1181069064,739962,739963,1873.14,unclassified,0,50
1181069068,739966,133892,2550.16,trunk,0,80
1181069069,133889,739966,690.52,trunk,0,80
1181069070,133893,70483,8104.86,trunk,0,80
1181389618,722144,722102,26.16,service,0,20
1181531106,740104,131621,160.19,trunk,0,80
1181531107,131620,740104,2850.45,trunk,0,80
1181597344,266312,488384,51.35,trunk,0,80
1181673159,178572,178571,116.2,trunk_link,0,80
1182175929,740149,266290,9.88,trunk,0,80
1182175930,380296,740149,180.69,trunk,0,80
1182390386,740540,624788,84.72,trunk,0,80
1182390387,322719,740540,188.74,trunk,0,80
1182395087,193621,740542,69.46,trunk,0,80
1182395088,740542,740543,137.84,trunk,0,80
1182395089,193612,193621,133.63,trunk,0,80
1182395092,740545,193611,131.24,trunk,0,80
1182395093,740546,740547,118.94,trunk,0,80
1182395094,740547,740545,76.59,trunk,0,80
1182395095,193609,740546,1988.86,trunk,0,80
1182395097,740548,740549,214.63,trunk,0,80
1182395098,740549,193608,4925.06,trunk,0,80
1182395100,740550,95799,218.74,trunk,0,80
1182395101,95799,740548,484.86,trunk,0,80
1182395106,740551,740552,3184.35,unclassified,0,80
1183607783,245413,92304,20.93,trunk,0,80
1184341942,741237,741238,1490.47,unclassified,0,50
1184360613,83588,110913,3399.75,tertiary,0,60
1184777890,741509,141879,5160.68,unclassified,0,50
1184846669,741523,741524,4792.76,unclassified,0,50
1185158292,741644,741645,241.42,unclassified,0,50
1185167688,741648,313735,455.18,secondary,0,80
1185167690,83878,87907,16.63,secondary,0,60
1185167693,741649,355156,970.64,tertiary,0,60
1185167694,83872,741649,53.67,tertiary,0,60
1185167695,741650,741651,1521.54,unclassified,0,50
1185167696,374468,741650,62.3,unclassified,0,50
1185167697,275129,741652,2575.11,tertiary,0,60
1185167698,741652,83871,49.44,tertiary,0,50
1185167699,741653,741654,1987.94,unclassified,0,50
1185405733,741774,141826,932.68,unclassified,0,50
1185405736,741779,741780,2302.97,unclassified,0,30
1185438972,741834,741835,1261.56,unclassified,0,60
1185619477,741910,275127,2591.82,tertiary,0,70
1185619478,275116,741910,20.83,tertiary,0,70
1185908128,163500,742020,9058.95,unclassified,0,50
1185908129,742020,163514,82.21,unclassified,0,50
1188762345,742949,171060,9425.15,unclassified,0,50
1188762349,742954,742955,3048.69,unclassified,0,50
1188762351,742956,742957,361.82,unclassified,0,50
1188762353,742958,742959,350.69,unclassified,0,50
1188768753,743042,743043,395.77,unclassified,0,50
1188793564,743080,743081,117.01,unclassified,0,50
1188802927,321547,324876,1044.62,primary,0,60
1189082515,180575,180641,171.54,trunk,0,80
1189082561,123553,743171,91.07,trunk_link,0,80
1189082562,209119,123553,146.74,trunk,0,80
1189082580,391945,209119,552.68,trunk,0,80
1189277940,743205,258872,473.38,unclassified,0,50
1189277944,170500,258868,313.42,trunk,0,80
1189277946,80396,170497,495.29,trunk,0,80
1189277947,267147,742947,18.67,trunk,0,80
1189277948,742947,170982,914.41,trunk,0,80
1189282894,743239,743240,2768.53,unclassified,0,50
1189309169,743276,743277,2019.69,unclassified,0,50
1189445516,267148,743368,4948.99,trunk,0,80
1189445517,743368,743369,30.52,trunk,0,80
1189445518,743369,743370,140.3,trunk,0,80
1189445519,743370,267149,49.22,trunk,0,80
1189536474,171681,106930,313.45,trunk,0,80
1189536475,106930,258866,186.16,trunk,0,80
1189536476,106930,171681,315.62,trunk,0,80
1189557310,743427,743426,879.14,unclassified,0,50
1189572955,743478,743479,31.88,tertiary,0,60
1190110511,424524,321460,25.9,trunk_link,0,80
1190503888,616730,744407,10.0,trunk_link,0,40
1190503889,616729,616730,100.39,trunk,0,80
1190503890,744408,744409,1041.81,trunk,0,80
1190504475,547899,547895,7.45,tertiary,0,40
1190504476,547900,321461,76.67,trunk,0,80
1190504477,114179,744410,977.64,trunk,0,80
1190505489,447730,744411,12.92,trunk_link,0,40
1190505490,424522,447730,126.06,trunk,0,80
1190516313,744412,547900,35.16,trunk,0,80
1190607293,18920,168662,9.23,secondary,0,50
1190607294,744458,744459,303.83,secondary,0,50
1190608339,744459,441014,89.29,secondary,0,50
1190656734,980,976,36.95,trunk,0,80
1190657765,23362,744540,247.15,tertiary,0,80
1190657766,744540,464554,33.71,tertiary,0,80
1190657767,744540,744541,142.92,tertiary_link,0,80
1190666492,381503,408498,0.75,trunk,0,40
1190666493,381505,972,1.3,motorway,0,80
1190680926,1075,275186,12.11,residential,0,40
1190695895,280349,440088,198.0,tertiary,0,50
1190695896,30690,30725,59.66,residential,0,40
1190695897,30725,31034,73.2,residential,0,40
1190695898,30718,30694,9.46,residential,0,40
1190706382,22421,732537,86.41,trunk_link,0,80
1190753077,104000,484450,8.51,secondary,0,30
1190753079,552576,104000,18.35,tertiary,0,30
1190753080,172854,552576,18.6,tertiary,0,30
1190753081,120484,120485,63.86,tertiary,0,30
1190753083,110727,10560,13.06,tertiary,0,30
1190753084,300038,110727,40.47,tertiary,0,30
1190859521,744895,735419,4.69,service,0,20
1190914920,281471,368313,712.03,secondary,0,80
1190914923,73473,620592,449.3,trunk,0,80
1190916122,276157,745113,465.52,trunk,0,80
1190922389,277575,189169,385.59,secondary,0,60
1191283233,96544,224532,53.59,residential,0,30
1191290719,409231,24576,23.92,secondary,0,30
1191308321,272695,745379,58.94,primary,0,30
1191464751,199329,406177,3035.2,unclassified,0,30
1191857791,367826,4215,60.03,trunk,0,80
1191894539,110076,197996,4522.8,trunk,0,80
1191906066,746238,512453,54.91,service,0,60
1191911258,416453,380483,25.32,trunk,0,80
1191920193,283424,3764,15.18,trunk,0,40
1191936502,3816,3815,16.36,trunk,0,70
1191936503,352257,3763,17.05,trunk,0,40
1191938083,84911,1171,29.68,trunk,0,40
1191938085,1171,276087,68.35,trunk,0,40
1191938086,84886,84911,106.52,trunk,0,40
1191942441,23353,1118,109.95,trunk,0,40
1191942442,1119,285035,122.21,trunk,0,40
1191942443,1118,104362,142.83,trunk,0,40
1191942444,104362,25,262.14,trunk,0,40
1191942445,25,1164,255.62,trunk,0,40
1191942922,380108,414899,124.07,primary,0,60
1191942923,433999,434072,133.04,primary,0,60
1191942924,434072,402490,28.06,primary,0,60
1191942925,746469,433999,79.44,primary,0,60
1191945261,158635,267152,16.87,primary,0,60
1191945263,414889,74133,15.2,primary,0,60
1191945264,74135,414889,95.61,primary,0,60
1191945265,746476,74135,76.79,primary,0,60
1191945266,74081,746476,78.81,primary,0,60
1191945269,74055,74081,96.08,primary,0,60
1191945270,74143,74055,64.61,primary,0,60
1191945271,74103,74143,100.13,primary,0,60
1191945272,74097,74103,32.94,primary,0,60
1191945273,414891,74097,114.93,primary,0,60
1191945274,746479,746480,47.26,primary,0,60
1191945275,746480,746481,60.37,primary,0,60
1191945276,746481,158611,129.92,primary,0,60
1191945277,746482,414893,112.15,primary,0,60
1191945278,158611,746482,13.76,primary,0,60
1191945279,414893,74105,107.34,primary,0,60
1191945281,74105,74147,30.46,primary,0,60
1191945282,74147,414891,81.58,primary,0,60
1191945283,402490,746479,166.57,primary,0,60
1192004821,136956,746624,323.59,unclassified,0,30
1192004822,746624,746616,16.09,unclassified,0,30
1192100509,1145,104363,259.98,trunk,0,40
1192101031,275898,746733,129.29,trunk,0,40
1192101032,1164,746734,129.09,trunk,0,40
1192138587,447715,424519,26.5,trunk,0,80
1192138589,746777,746778,66.09,trunk,0,40
1192138590,746779,447727,27.67,trunk,0,80
1192138591,346955,447728,17.66,trunk,0,80
1192138592,746780,746779,60.05,trunk,0,40
1192138593,746781,405868,160.21,trunk,0,80
1192138595,126371,126375,104.94,trunk,0,80
1192138596,746782,746781,15.79,trunk,0,80
1192138597,424516,746782,2364.84,trunk,0,80
1192138599,543830,543836,80.94,trunk,0,80
1192138600,543831,543838,91.46,trunk,0,80
1192138601,404166,434080,1860.97,trunk,0,80
1192138602,273625,737930,1581.14,trunk,0,80
1192138603,404166,273625,88.58,trunk,0,40
1192138604,737930,746784,5544.33,trunk,0,80
1192138605,434015,424514,5891.78,trunk,0,80
1192138606,424514,737930,89.16,trunk,0,40
1192139678,746785,110768,9.37,secondary,0,20
1192139679,110768,746786,10.02,secondary,0,20
1192143818,526036,746791,35.57,primary,0,60
1192143819,746791,248716,8.49,primary,0,60
1192143822,62080,526042,16.26,primary,0,60
1192143823,526041,62080,18.04,primary,0,60
1192145795,276098,463780,51.41,tertiary,0,80
1192148160,746821,736553,38.16,trunk,0,80
1192148161,114175,746821,20.5,trunk,0,80
1192148162,746822,619702,20.72,trunk,0,80
1192148163,736556,746822,39.13,trunk,0,80
1192150447,702880,159158,133.59,trunk,0,40
1192150449,158865,702880,92.63,trunk,0,40
1192150451,746826,158865,77.18,trunk,0,40
1192150452,702884,746826,11.97,trunk,0,40
1192150453,158864,702884,148.38,trunk,0,40
1192150455,746827,158864,104.78,trunk,0,40
1192150456,354994,746827,743.65,trunk,0,40
1192152825,624709,736561,1164.03,trunk,0,80
1192152826,624205,619699,17.8,trunk,0,40
1192152834,619701,624708,11.55,trunk,0,80
1192153504,746839,352144,26.7,tertiary,0,30
1192153611,158784,746846,14.22,trunk,0,60
1192153612,746846,356701,215.0,trunk,0,60
1192153616,746847,18404,98.99,trunk,0,80
1192154376,736560,424530,686.55,trunk,0,50
1192154378,424527,114176,1488.17,trunk,0,80
1192158351,623638,624211,126.43,trunk,0,40
1192158352,624707,624213,197.62,trunk,0,40
1192168187,546573,746904,63.91,trunk,0,80
1192168188,746904,158808,168.91,trunk,0,80
1192168189,169771,546570,168.28,trunk,0,80
1192169362,619707,623636,10.23,trunk,0,40
1192169369,746925,321459,26.4,trunk,0,80
1192169370,619705,746925,255.08,trunk,0,80
1192169371,746926,619710,26.54,trunk,0,80
1192169372,624212,746926,1761.41,trunk,0,80
1192172498,746934,623637,1398.23,trunk,0,55
1192172499,623635,623633,550.77,trunk,0,80
1192174297,321341,746934,1067.09,trunk,0,55
1192185134,746980,624102,166.94,trunk,0,80
1192185135,199010,746980,197.01,trunk,0,80
1192192154,623631,547879,77.88,trunk,0,40
1192192155,413420,321340,2237.12,trunk,0,55
1192198989,747043,490462,73.75,trunk,0,80
